KT_Old_Accurate	KT_New_Accurate	KF_Old_Accurate	KF_New_Accurate	UT_Old_Accurate	UT_New_Accurate	UF_Old_Accurate	UF_New_Accurate	Imp1_2	Imp2_2	Imp3_2	Imp4_2	Condition	Random	Google	Random2	StartDate	EndDate	Finished	confirmCode	IDInst	Inst_Familiarity	Imp1_1	Imp2_1	Imp3_1	Imp4_1	Plau1_1	Plau2_1	Plau3_1	Plau4_1	True1_1	True2_1	True3_1	True4_1	True5_1	True6_1	True7_1	True8_1	True9_1	True10_1	False1_1	False2_1	False3_1	False4_1	False5_1	False6_1	False7_1	False8_1	False9_1	False10_1	Age	Sex	Education	English	Zipcode	PANAS	PANAS_1	PANAS_2	PANAS_3	PANAS_4	PANAS_5	PANAS_6	PANAS_7	PANAS_8	PANAS_9	PANAS_10	PANAS_11	PANAS_12	PANAS_13	PANAS_14	PANAS_15	PANAS_16	PANAS_17	PANAS_18	PANAS_19	PANAS_20	Inst_Accuracy	Plau1_2	Plau2_2	Plau3_2	Plau4_2	True1_2	True2_2	True3_2	True4_2	True5_2	True6_2	True7_2	True8_2	True9_2	True10_2	False1_2	False2_2	False3_2	False4_2	False5_2	False6_2	False7_2	False8_2	False9_2	False10_2	Comments	Length	LocationLatitude	LocationLongitude	LocationAccuracy
3.5	5	1	1	4	4	4.4	4.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	522913	1	1	 	 	2	2	 	 	6	2	 	 	 	 	 	4	4	6	4	4	 	 	 	 	 	4	4	5	5	5	53	2	3	1	3235	1	5	1	4	1	4	1	1	1	4	4	1	5	1	4	1	5	5	1	4	1	1	4	6	6	1	6	3	5	3	3	4	4	4	4	4	4	5	4	5	4	4	4	5	4	5	It was very interesting. Thank you for the opportunity.	8 minutes	43.4631958	-71.47090149	-1
5.5	5.5	1	1	4	3.2	3.4	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	255943	1	1	 	 	1	1	 	 	4	1	 	 	 	 	 	3	5	4	4	3	 	 	 	 	 	2	5	4	5	4	33	2	5	1	27713	1	3	2	1	2	3	1	1	1	2	3	2	2	1	3	2	4	3	2	3	1	1	5	6	5	6	5	2	2	2	5	6	5	3	4	2	1	3	4	4	4	5	3	2	3	4	none	6 min	35.94659424	-78.79769897	-1
6	5	1	1	4.8	3.4	4.4	4.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	827307	1	1	 	 	3	4	 	 	2	4	 	 	 	 	 	4	5	5	5	3	 	 	 	 	 	5	5	4	4	4	31	2	3	1	8817	1	4	1	4	1	5	1	1	1	3	2	1	3	1	3	1	5	4	1	3	1	1	4	6	6	6	4	3	2	3	5	4	4	5	6	5	4	5	5	3	5	4	3	5	5	5	no	10 minutes	40.51829529	-74.39689636	-1
3.5	6	1	1	5	3.2	3.4	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	903498	1	1	 	 	3	5	 	 	1	2	 	 	 	 	 	3	4	2	4	4	 	 	 	 	 	2	6	2	6	2	30	1	6	1	78641	1	4	1	3	1	2	1	1	1	2	1	2	2	1	2	1	4	4	1	3	1	1	6	6	6	1	5	2	3	3	3	6	3	4	6	6	3	3	1	2	4	4	5	1	4	3	"No, thank you."	7 minutes	30.49150085	-97.75440216	-1
6	6	1	1	5.2	4.8	3.8	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	661779	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	3	4	4	4	5	 	 	 	 	 	2	4	4	5	5	55	1	5	1	80203	1	3	1	1	1	2	1	1	1	2	1	1	3	1	2	1	3	3	1	3	1	1	6	6	6	6	5	6	3	4	6	6	5	4	6	5	3	3	3	2	4	4	3	4	4	4	No	10 mins	50.43330383	30.51669312	-1
6	6	1	1	4.6	3.4	3.8	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	120134	1	1	 	 	5	1	 	 	2	2	 	 	 	 	 	4	5	5	3	4	 	 	 	 	 	1	4	3	5	4	39	1	3	1	42141	1	3	1	2	1	2	2	1	2	1	2	1	3	1	1	2	2	3	2	3	1	1	6	6	6	6	4	4	1	4	4	6	6	4	2	5	4	2	1	4	5	3	2	4	5	5	 	5	59.32470703	18.05599976	-1
6	6	1	1	5.4	3.8	3.2	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	481336	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	4	4	5	4	4	 	 	 	 	 	1	4	2	2	4	33	1	6	1	65201	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	2	1	1	1	1	6	6	6	6	5	2	3	4	5	6	5	4	6	6	2	4	4	2	3	4	5	4	1	2	 	8 min	29.83210754	-95.73459625	-1
6	6	1	1	4.2	3.2	4	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	622977	1	1	 	 	5	5	 	 	2	4	 	 	 	 	 	4	5	2	2	4	 	 	 	 	 	1	4	2	2	2	42	1	4	1	49913	1	3	1	2	1	3	1	1	1	3	2	1	4	1	1	1	3	4	1	4	1	1	6	6	6	6	4	2	2	4	4	5	4	4	4	4	4	4	4	2	3	4	4	4	4	4	No	5 minutes	47.1815033	-88.55039978	-1
6	6	1	1	4	4.8	4.4	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	78836	1	1	 	 	5	1	 	 	1	1	 	 	 	 	 	4	4	3	3	2	 	 	 	 	 	1	3	5	4	4	29	2	5	1	19901	1	3	3	1	3	1	2	2	1	1	3	4	3	1	1	2	4	3	2	3	2	1	6	6	6	6	6	5	4	4	5	4	6	4	4	2	4	4	2	2	4	4	5	4	4	5	no	15 minutes	39.15879822	-75.49410248	-1
6	5.5	1	1	3.4	2.8	4.4	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	529663	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	5	5	6	1	1	 	 	 	 	 	1	4	5	1	1	24	1	3	1	84124	1	4	1	4	1	5	1	1	1	5	4	1	4	1	3	1	4	4	3	4	1	1	5	6	6	6	5	1	2	3	3	4	4	4	2	3	4	5	1	4	1	5	4	6	4	3	Kind of fun	15	40.35629272	-111.7324982	-1
6	5	1.5	1	3.6	3.8	3.2	2.6	1	1	2	1	2	2	2	2	3/30/2017	3/30/2017	1	419387	1	1	 	 	4	5	 	 	4	2	 	 	 	 	 	5	5	5	4	4	 	 	 	 	 	3	5	5	5	3	22	2	4	1	2717	1	4	4	3	2	4	1	1	1	3	3	1	3	1	4	1	3	4	1	3	1	1	4	6	6	6	2	3	5	5	4	5	5	1	6	1	2	3	2	1	5	4	2	2	4	4	 	25 minutes	41.73049927	-71.11450195	-1
5.5	5.5	1	1	5.8	3.2	1.6	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	715718	1	1	 	 	1	1	 	 	4	1	 	 	 	 	 	5	4	5	5	5	 	 	 	 	 	2	1	3	5	1	66	2	6	1	54701	1	4	1	1	1	4	1	1	 	3	4	1	4	1	3	1	3	4	1	3	1	1	6	5	5	6	5	1	2	4	4	6	6	5	6	6	4	1	4	1	2	1	1	1	4	1	no	10 minutes	44.74569702	-91.51319885	-1
6	5.5	1	1	3.6	3.6	3.8	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	622846	1	1	 	 	1	1	 	 	6	1	 	 	 	 	 	4	4	1	4	4	 	 	 	 	 	3	4	1	3	3	30	2	3	1	95841	1	5	2	2	2	3	1	1	1	3	2	1	3	1	4	1	4	3	1	3	1	1	5	6	6	6	4	4	3	3	4	4	3	4	3	4	5	4	2	4	4	2	5	4	4	4	Some of your spelling was wrong	&gt;10 minutes	38.68209839	-121.3482056	-1
6	5.5	1	1	4	3.6	4.6	4.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	344429	1	1	 	 	2	1	 	 	3	3	 	 	 	 	 	5	5	5	4	2	 	 	 	 	 	3	5	5	5	5	25	2	3	1	36867	1	3	1	3	1	2	1	1	1	3	2	1	4	1	4	1	3	4	1	2	1	1	5	6	6	6	5	4	3	2	4	5	5	4	4	2	4	5	4	4	5	5	5	4	5	4	 	8-10 minutes	32.49710083	-85.03569794	-1
5.5	5	1.5	1	5.2	3.4	5	3.6	1	1	2	1	2	2	2	2	3/30/2017	3/30/2017	1	47973	1	1	 	 	1	1	 	 	1	5	 	 	 	 	 	5	5	5	5	5	 	 	 	 	 	5	4	5	5	5	29	2	5	1	33133	1	3	1	1	1	5	1	1	 	2	3	1	1	1	3	1	2	3	1	1	1	1	5	5	6	5	3	3	4	4	3	6	5	4	6	5	3	4	4	4	3	6	4	 	5	 	 	10	26.27850342	-80.1167984	-1
6	5	1	1	4.2	3.6	4	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	350054	1	1	 	 	5	6	 	 	2	2	 	 	 	 	 	1	1	4	4	1	 	 	 	 	 	1	2	5	4	4	20	2	3	1	48446	1	2	1	1	1	1	1	1	1	2	1	1	4	1	1	1	4	4	1	1	1	1	5	5	6	6	5	4	2	3	4	4	4	4	5	4	3	4	4	4	4	4	4	4	4	4	 	5 minutes	43.05189514	-83.33460236	-1
6	5.5	1	1	4.6	4.6	4.8	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	563952	1	1	 	 	2	6	 	 	5	5	 	 	 	 	 	5	5	6	5	5	 	 	 	 	 	4	6	4	6	6	58	2	5	1	8028	1	4	1	3	1	3	1	1	1	5	4	1	4	1	4	1	5	5	1	4	1	1	5	6	6	6	6	5	2	5	5	5	4	6	5	3	4	5	1	4	4	5	5	5	4	5	 	10 minutes	39.79670715	-75.15039825	-1
4	3.5	4	3	3.8	4	3	3.4	2	4	4	4	2	2	2	2	3/30/2017	3/30/2017	1	229906	1	1	 	 	5	4	 	 	3	5	 	 	 	 	 	4	4	4	5	5	 	 	 	 	 	4	5	5	4	5	29	1	5	1	32003	1	4	1	3	1	3	1	1	1	3	3	1	3	1	4	3	3	3	1	3	1	1	4	3	4	4	4	4	4	4	4	4	4	3	4	4	3	3	4	3	4	3	3	3	3	3	none	5	7.073104858	125.612793	-1
5.5	5.5	1	1	3.6	3.8	4.2	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	554217	1	1	 	 	1	2	 	 	4	3	 	 	 	 	 	3	3	4	5	5	 	 	 	 	 	2	4	3	5	5	36	2	5	1	4073	1	3	1	2	2	3	2	1	1	2	2	2	3	2	2	1	3	3	1	2	1	1	5	6	5	6	5	3	4	3	4	3	4	3	4	4	3	4	2	4	4	3	4	4	5	5	thank you	7 minutes	43.40420532	-70.74549866	-1
6	6	1	1	4.6	3.2	4.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	108780	1	1	 	 	3	1	 	 	2	2	 	 	 	 	 	5	5	4	5	5	 	 	 	 	 	2	3	1	5	4	24	1	3	1	83440	1	2	3	2	1	3	1	1	1	3	3	3	1	1	3	1	3	3	1	2	1	1	6	6	6	6	1	2	4	4	5	6	4	4	4	5	4	4	4	4	4	4	4	4	4	5	no	10 min	43.78320313	-111.7656021	-1
6	4.5	1	1	3.8	3.2	4	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	521070	1	1	 	 	3	4	 	 	5	2	 	 	 	 	 	4	4	4	4	3	 	 	 	 	 	3	4	4	4	4	35	2	4	1	94025	1	3	1	2	1	2	1	1	1	2	2	 	4	1	3	1	2	4	1	3	1	1	4	5	6	6	3	3	2	5	3	3	4	4	4	4	2	4	3	4	3	4	4	5	2	5	No	 20 minutes	19.2375946	-103.7384033	-1
6	6	1	1	3.6	3.4	3.4	1.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	1149	1	1	 	 	5	6	 	 	3	2	 	 	 	 	 	3	5	5	5	2	 	 	 	 	 	1	6	4	4	2	51	1	5	1	7728	1	2	4	2	4	1	1	1	1	1	1	2	2	3	1	2	2	3	3	1	1	1	6	6	6	6	5	4	1	4	3	4	6	4	3	1	2	2	1	2	1	4	1	4	4	4	 	7 min	40.23210144	-74.29859924	-1
6	6	1	1	3.8	4	3.2	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	706365	1	1	 	 	1	2	 	 	4	2	 	 	 	 	 	4	5	5	5	4	 	 	 	 	 	2	5	4	5	4	26	2	3	1	33774	1	3	1	3	1	3	1	1	1	3	3	1	4	1	3	1	4	4	3	4	1	1	6	6	6	6	5	4	3	3	5	5	3	3	6	2	4	4	3	4	4	4	2	4	2	4	No	6 minutes	27.9098053	-82.78839874	-1
6	6	1	1	4	3.6	4.4	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	356758	1	1	 	 	6	6	 	 	6	2	 	 	 	 	 	2	4	6	4	2	 	 	 	 	 	4	1	3	6	5	28	1	5	1	48124	1	5	1	5	1	5	1	1	1	5	5	1	5	1	5	1	5	5	3	5	1	1	6	6	6	6	6	5	1	1	5	4	4	2	6	4	6	4	1	2	2	5	4	4	5	4	none	5 minutes	42.32949829	-83.19080353	-1
6	5.5	1	1	4.6	3.5	4.25	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	635972	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	4	6	1	1	1	 	 	 	 	 	1	4	1	1	1	37	1	3	1	78405	1	4	1	2	2	2	1	1	1	1	1	2	3	1	2	1	4	4	1	1	1	1	5	6	6	6	 	4	3	3	4	6	6	4	3	4	1	1	4	4	4	 	4	5	4	4	no	5 minutes	27.76930237	-97.44400024	-1
6	6	1	1	4.8	3.8	3.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	396589	1	1	 	 	6	6	 	 	3	4	 	 	 	 	 	2	4	5	4	3	 	 	 	 	 	2	4	2	3	4	48	2	6	1	94577	1	5	1	3	1	3	1	1	1	4	1	2	4	1	4	2	5	4	1	2	1	1	6	6	6	6	5	4	2	2	6	4	6	4	5	5	4	4	4	3	5	1	1	5	5	4	 	5 minutes	37.72489929	-122.1560974	-1
6	5.5	1	1	3.8	3.4	4.2	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	929732	1	1	 	 	6	6	 	 	1	3	 	 	 	 	 	4	5	5	4	3	 	 	 	 	 	4	5	3	5	5	54	2	3	1	76901	1	4	1	2	1	3	1	1	1	3	1	1	5	1	2	1	4	5	1	2	1	1	5	6	6	6	6	4	3	2	2	2	4	5	4	4	4	4	4	1	4	4	5	5	5	2	I have no comments	aproximately 13 minutes	31.46760559	-100.4366989	-1
6	6	1	1	4	3.8	3	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	962419	1	1	 	 	2	1	 	 	2	3	 	 	 	 	 	2	4	4	4	2	 	 	 	 	 	1	3	2	4	2	35	1	6	1	22657	1	1	1	1	3	1	1	1	3	1	1	4	2	1	2	1	2	1	1	1	1	1	6	6	6	6	5	4	4	2	4	6	3	6	4	1	2	1	2	3	4	4	3	1	3	4	 	5 minutes	39.01019287	-78.34400177	-1
6	6	1	1	4	2.6	3.6	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	938539	1	1	 	 	5	5	 	 	2	5	 	 	 	 	 	4	3	2	4	4	 	 	 	 	 	3	5	2	4	3	32	1	8	1	92677	1	3	2	3	2	5	1	2	1	4	3	2	4	1	4	2	4	4	1	4	2	1	6	6	6	6	4	2	1	2	4	6	4	3	2	5	5	3	4	4	3	4	4	2	4	4	"Is that the correct spelling of Auston, Texas?"	5 minutes	33.53509521	-117.7052002	-1
5	5.5	1	1	4.4	3	4	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	373548	1	1	 	 	6	4	 	 	3	5	 	 	 	 	 	5	5	5	5	5	 	 	 	 	 	4	5	4	2	4	37	2	3	1	24013	1	4	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	2	1	1	1	1	5	6	4	6	3	3	2	4	3	4	4	5	5	4	4	4	4	3	4	4	4	4	4	4	no	15 min.	37.28340149	-79.81359863	-1
6	3	1	1	3.4	4.4	2.6	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	295182	1	1	 	 	6	6	 	 	5	6	 	 	 	 	 	5	4	4	4	4	 	 	 	 	 	1	4	5	3	2	20	1	3	1	98926	1	2	1	3	1	2	1	1	1	3	2	2	4	1	5	1	5	1	3	2	1	1	1	5	6	6	6	4	3	5	4	3	3	4	3	4	4	2	3	4	5	3	5	1	2	2	 	 	46.97900391	-120.4702988	-1
6	6	1	1	5.4	3.8	3.2	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	673281	1	1	 	 	5	1	 	 	3	2	 	 	 	 	 	2	3	2	4	4	 	 	 	 	 	1	3	2	4	2	32	1	5	1	99709	1	3	2	1	1	2	1	1	1	2	2	 	3	1	1	1	3	4	1	2	1	1	6	6	6	6	5	1	4	4	5	6	5	5	5	6	3	4	3	2	3	4	3	3	4	2	 	5 minutes	64.83779907	-147.7164001	-1
6	6	1	1	5.2	4	3.8	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	618999	1	1	 	 	4	1	 	 	4	4	 	 	 	 	 	5	6	5	4	5	 	 	 	 	 	2	6	5	4	5	46	1	4	1	74557	1	3	1	1	1	3	1	1	1	2	1	1	4	1	1	1	2	4	1	 	1	1	6	6	6	6	5	4	3	4	4	5	6	6	5	4	1	4	3	4	4	4	4	1	6	4	 	8 minutes	32.77870178	-96.82170105	-1
6	6	1	1	3.8	4.4	4.2	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	362978	1	1	 	 	5	6	 	 	4	4	 	 	 	 	 	3	3	5	3	2	 	 	 	 	 	2	3	3	2	4	26	1	5	1	15131	1	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	3	1	1	6	6	6	6	5	4	4	4	5	5	4	4	4	2	4	4	2	2	4	4	3	5	4	5	 	 	40.38169861	-79.78929901	-1
6	5.5	1	1	4.2	3.6	4.4	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	604007	1	1	 	 	6	3	 	 	5	4	 	 	 	 	 	4	4	5	3	4	 	 	 	 	 	3	5	4	3	5	55	2	4	1	7860	1	4	1	3	1	1	1	1	1	3	1	1	4	1	2	1	2	4	1	1	1	1	5	6	6	6	5	3	2	4	4	4	5	4	4	4	3	3	2	4	4	5	4	5	4	4	None	10 minutes	41.05439758	-74.61710358	-1
3.5	5.5	1	1	3.8	4	3.8	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	447262	1	1	 	 	5	3	 	 	2	5	 	 	 	 	 	4	2	5	6	3	 	 	 	 	 	2	2	2	6	3	26	1	4	1	37683	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	4	2	1	1	1	1	5	6	1	6	4	4	4	4	4	5	3	4	5	2	3	3	3	4	4	1	4	4	5	5	 	30 minutes	35.88070679	-82.30950165	-1
5.5	6	3.5	1	5.8	4.2	5.6	3.8	1	1	6	1	2	2	2	2	3/30/2017	3/30/2017	1	865	1	1	 	 	4	5	 	 	3	2	 	 	 	 	 	3	3	2	3	4	 	 	 	 	 	1	2	3	2	3	49	1	6	1	75024	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	6	6	6	5	5	5	3	4	4	6	5	6	6	6	4	2	4	3	6	6	4	6	6	6	 	5-7 mins	33.03469849	-96.81340027	-1
6	5.5	1	1	3	3.2	2.8	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	122717	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	1	2	5	1	1	 	 	 	 	 	1	4	1	4	1	23	2	3	1	65807	1	3	1	3	1	3	1	1	1	3	3	1	3	1	3	1	3	3	1	3	1	1	5	6	6	6	6	2	2	2	4	4	3	4	3	1	2	4	2	4	4	4	3	3	2	2	 	15 minutes	37.21899414	-93.31759644	-1
6	6	1	1	4.6	3.6	2.8	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	759035	1	1	 	 	6	6	 	 	6	6	 	 	 	 	 	1	4	4	3	5	 	 	 	 	 	2	4	2	2	5	22	2	3	1	84105	1	5	1	2	1	2	1	1	1	3	3	1	4	1	4	2	5	4	2	4	1	1	6	6	6	6	5	4	3	2	4	6	5	6	5	1	3	1	3	2	4	4	1	3	5	1	i was never asked how familliar with claims i was like the last question referenced.	5 minutes	40.69740295	-111.9961014	-1
6	5.5	1	1	4.4	3.8	4.8	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	560613	1	1	 	 	2	5	 	 	6	5	 	 	 	 	 	5	5	5	2	5	 	 	 	 	 	4	4	1	5	5	26	2	5	1	7031	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	6	6	6	4	3	4	4	4	4	5	4	5	4	1	2	2	3	4	4	5	5	5	5	n/a	10 minutes maybe	40.75160217	-74.12020111	-1
6	6	1	1	5.2	4.2	4.6	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	577101	1	1	 	 	1	2	 	 	4	5	 	 	 	 	 	5	5	2	5	5	 	 	 	 	 	4	5	2	4	4	47	1	2	1	80631	1	4	1	4	1	3	1	1	1	4	3	1	3	1	4	1	5	5	1	5	1	1	6	6	6	6	6	3	4	2	6	6	5	3	6	6	4	3	3	2	4	4	5	4	5	5	 	15 min	40.39959717	-104.8002014	-1
6	6	1	1	6	3	4	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	501231	1	1	 	 	5	4	 	 	2	4	 	 	 	 	 	2	4	3	3	2	 	 	 	 	 	4	5	2	1	2	46	1	4	1	20774	1	4	2	2	2	2	1	2	2	1	2	1	4	1	2	2	4	4	3	3	2	1	6	6	6	6	6	1	2	2	4	6	6	6	6	6	4	5	3	3	5	5	4	5	4	2	none	about 7 minutes	38.89329529	-77.01460266	-1
6	6	1	1	4.6	3.6	2.8	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	548750	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	4	4	2	4	4	 	 	 	 	 	1	4	4	4	4	28	1	5	1	2134	1	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	4	1	2	1	1	6	6	6	6	5	3	2	4	4	5	5	2	6	5	4	4	4	4	4	2	2	4	4	2	"It's hard to know how to rate obviously false statements for ""interest""."	About 10 minutes.	40.55160522	-74.46369934	-1
3.5	6	1	1	5.6	3.2	2.2	1.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	379315	1	1	 	 	1	5	 	 	5	2	 	 	 	 	 	4	5	3	5	4	 	 	 	 	 	4	5	4	5	5	67	1	6	1	20906	1	3	1	1	1	4	1	1	1	3	1	1	4	1	2	1	2	4	1	4	1	1	6	6	1	6	6	1	2	3	4	6	6	4	6	6	1	4	1	2	1	1	1	1	5	3	 	10 minutes	39.15350342	-77.07530212	-1
6	6	1	1	5.4	5.2	3.8	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	139495	1	1	 	 	1	1	 	 	6	6	 	 	 	 	 	6	6	4	5	6	 	 	 	 	 	3	5	1	3	6	38	2	5	1	26287	1	2	2	2	1	4	1	2	1	3	2	4	1	1	3	3	4	4	2	2	1	1	6	6	6	6	6	5	4	6	5	6	6	4	6	5	1	4	1	2	4	4	4	1	4	6	Thank you!	14	39.19599915	-79.62030029	-1
6	6	1	1	5.2	4.2	4	4.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	633754	1	1	 	 	6	6	 	 	6	6	 	 	 	 	 	4	5	5	5	4	 	 	 	 	 	5	6	3	5	5	24	1	5	1	6410	1	5	1	1	1	3	1	1	1	1	3	1	1	1	3	1	3	1	1	3	1	1	6	6	6	6	5	1	5	5	5	5	5	5	5	6	5	4	5	4	5	5	5	5	4	1	 	I believe about 5 minutes.	41.50590515	-72.90809631	-1
5.5	5.5	1	1	4	3.4	3.6	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	265005	1	1	 	 	2	1	 	 	2	2	 	 	 	 	 	3	4	3	3	2	 	 	 	 	 	2	4	3	3	3	25	2	5	1	21090	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	1	5	6	5	6	4	4	3	3	3	4	5	3	4	4	1	4	4	3	3	4	4	3	3	4	no	3 min	39.04110718	-76.49420166	-1
6	5.5	1	1	3.6	4	3.2	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	428000	1	1	 	 	5	4	 	 	4	4	 	 	 	 	 	2	4	2	4	2	 	 	 	 	 	1	2	4	2	2	29	2	4	1	64790	1	3	1	2	1	2	1	1	1	3	1	1	4	1	1	1	2	4	2	2	1	1	5	6	6	6	5	5	2	4	4	4	4	4	5	1	3	4	4	3	4	3	4	2	4	3	It was good!	10 minutes	37.93930054	-94.21970367	-1
6	5	1	1	3.8	3.6	3.6	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	593380	1	1	 	 	6	1	 	 	6	4	 	 	 	 	 	4	6	6	4	4	 	 	 	 	 	2	4	5	5	4	30	2	5	1	44120	1	5	1	5	1	5	1	1	1	5	5	1	5	1	5	1	5	5	1	5	1	1	4	6	6	6	4	4	4	3	3	4	3	4	4	4	4	3	4	3	3	3	3	4	4	4	 	5 mintues	41.44889832	-81.63189697	-1
3.5	4	3.5	4.5	3.4	3	3.8	3	4	5	4	3	2	2	2	2	3/30/2017	3/30/2017	1	689529	1	1	 	 	4	5	 	 	4	5	 	 	 	 	 	5	2	3	1	3	 	 	 	 	 	5	2	3	5	6	20	2	3	1	75034	1	3	3	3	3	4	1	4	4	3	2	2	3	2	2	2	2	3	2	5	4	1	4	4	2	5	3	4	1	4	3	4	3	3	4	3	3	2	3	3	4	5	4	2	4	4	no	5	30.40499878	-91.1867981	-1
5.5	5	1	1	2.8	4	4	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	56514	1	1	 	 	2	4	 	 	5	5	 	 	 	 	 	4	5	2	5	 	 	 	 	 	 	4	1	2	2	5	22	1	5	1	2222222222	1	1	2	3	2	5	2	1	1	3	4	1	4	2	4	1	4	5	2	4	1	1	5	5	6	5	5	5	5	2	3	4	4	4	1	1	4	2	4	4	5	4	2	4	4	6	 	20 min	39.68690491	-84.16410065	-1
